RCtype,Par,ParFac,RC1,RC2,RC1fac,RC2fac,Group,Num,Item,Participant,Main,V1,V2,V3,V4,Matching,regionExp_response_1.rt,regionExp_response_2.rt,regionExp_response_3.rt,regionExp_response_4.rt,regionExp_response_5.rt,regionExp_response_6.rt,regionExp_response_7.rt,regionExp_response_8.rt,regionExp_response_9.rt,regionExp_response_10.rt,regionExp_response_11.rt,regionExp_response_12.rt,Q_Exp_response.keys,Q_Exp_response.rt,log_R1,log_R2,log_R3,log_R4,log_R5,log_R6,log_R7,log_R8,log_R9,log_R10,log_R11,log_R12,log_R34,log_R89,log_R8910,CORR,OO%COR,OS%COR,SO%COR,SS%COR,T%COR,OO-FP,OS-FP,SO-FP,SS-FP,T-FP,adj-OO,adj-OS,adj-SO,adj-SS,adj-%COR,adj-OO-FP,adj-OS-FP,adj-SO-FP,adj-SS-FP,adj-T-FP,dprimeOO,dprimeOS,dprimeSO,dprimeSS,dprimeT,dprimeSS-OS,dprimeOO-SO,dprimeSS-SO,dprimeOO-OS
SS,P,0.5,S,S,0.5,0.5,18,69,87,21,main,0,0,0,1,match,2.267813206,0.829333067,0.762215137,0.527827024,0.460346937,4.827180862,0.595208883,0.561623096,0.662726164,1.499835014,0.528678894,0.473442078,y,1.645478964,3.35560728,2.918728982,2.882077569,2.722491622,2.663085258,3.683693571,2.774669404,2.749444959,2.821334117,3.176043488,2.723191973,2.675266854,3.110603904,3.087905323,3.435236482,1,0.7,0.9,0.8,1,0.85,0.3,0.1,0.2,0,0.15,0.7,0.9,0.8,0.95,0.85,0.3,0.1,0.2,0.05,0.15,1.048801025,2.563103131,1.683242467,3.289707254,2.072866779,0.726604123,-0.634441442,1.606464787,-1.514302106
SS,P,0.5,S,S,0.5,0.5,6,21,27,21,main,0,0,0,1,match,1.080051899,0.879751921,0.562506199,0.996650934,2.884604931,0.429819822,0.494184017,0.378629208,0.91505003,0.496672153,0.428617001,0.439880133,y,1.529174089,3.033444625,2.944360224,2.750127313,2.998543078,3.460086342,2.63328644,2.693888695,2.578214113,2.96144484,2.696069811,2.632069393,2.643334348,3.192889886,3.111826608,3.252938278,1,0.7,0.9,0.8,1,0.85,0.3,0.1,0.2,0,0.15,0.7,0.9,0.8,0.95,0.85,0.3,0.1,0.2,0.05,0.15,1.048801025,2.563103131,1.683242467,3.289707254,2.072866779,0.726604123,-0.634441442,1.606464787,-1.514302106
SS,P,0.5,S,S,0.5,0.5,15,57,72,21,main,0,0,1,0,match,0.478956938,1.411437988,0.528802156,0.429154873,0.478433132,1.098821163,0.610702038,0.428624153,0.89583993,1.398864985,0.428906918,0.657489061,y,1.674521208,2.680296469,3.149661802,2.723293217,2.632614048,2.679821247,3.040927015,2.785829369,2.63207664,2.952230416,3.145775799,2.632363051,2.817888532,2.981346028,3.122040186,3.435100122,1,0.7,0.9,0.8,1,0.85,0.3,0.1,0.2,0,0.15,0.7,0.9,0.8,0.95,0.85,0.3,0.1,0.2,0.05,0.15,1.048801025,2.563103131,1.683242467,3.289707254,2.072866779,0.726604123,-0.634441442,1.606464787,-1.514302106
SS,P,0.5,S,S,0.5,0.5,10,37,47,21,main,0,0,0,1,match,0.562227011,0.494886875,0.545620203,0.562749863,1.3129251,0.413228035,0.477689028,0.527933121,3.254097939,0.647907972,2.10061717,0.490818977,y,1.859447956,2.749911707,2.694505936,2.736890443,2.750315398,3.118239951,2.616189778,2.679145266,2.722578909,3.51243062,2.811513324,3.322346911,2.690921346,3.044684788,3.577725091,3.646397749,1,0.7,0.9,0.8,1,0.85,0.3,0.1,0.2,0,0.15,0.7,0.9,0.8,0.95,0.85,0.3,0.1,0.2,0.05,0.15,1.048801025,2.563103131,1.683242467,3.289707254,2.072866779,0.726604123,-0.634441442,1.606464787,-1.514302106
SS,P,0.5,S,S,0.5,0.5,14,53,67,21,main,0,0,0,1,match,0.478410959,0.462004185,0.628697157,0.662523031,0.46024394,1.483454227,0.594866037,0.445003033,0.742990017,0.429767847,0.562542915,0.356424093,y,1.464416981,2.67980112,2.66464591,2.798441496,2.82120098,2.662988079,3.17127415,2.774419174,2.648362971,2.870982979,2.633233921,2.750155659,2.551967053,3.111000308,3.0748139,3.208914334,1,0.7,0.9,0.8,1,0.85,0.3,0.1,0.2,0,0.15,0.7,0.9,0.8,0.95,0.85,0.3,0.1,0.2,0.05,0.15,1.048801025,2.563103131,1.683242467,3.289707254,2.072866779,0.726604123,-0.634441442,1.606464787,-1.514302106
SS,P,0.5,S,S,0.5,0.5,10,37,47,22,main,0,0,0,1,match,0.728952885,2.919538975,1.164044857,1.26542592,0.510890961,0.764096022,0.578681946,0.461622953,0.463667154,0.429910898,0.680411816,0.507754087,n,6.546560049,2.862699459,3.465314277,3.065969716,3.102236726,2.708328219,2.883147939,2.762439933,2.664287395,2.666206332,2.633378454,2.832771847,2.705653428,3.385511679,2.966277919,3.132003715,0,0.7,0.9,0.8,1,0.85,0.3,0.1,0.2,0,0.15,0.7,0.9,0.8,0.95,0.85,0.3,0.1,0.2,0.05,0.15,1.048801025,2.563103131,1.683242467,3.289707254,2.072866779,0.726604123,-0.634441442,1.606464787,-1.514302106
SS,P,0.5,S,S,0.5,0.5,1,1,2,22,main,1,0,0,0,match,2.635325909,3.735732794,2.919669151,0.747485876,0.948194027,0.797835827,1.14735198,0.46164608,0.412966967,0.413434982,0.94818306,1.845269918,y,1.940026999,3.420834332,3.572375805,3.465333641,2.873602991,2.976897215,2.901913535,3.059696669,2.664309152,2.615915314,2.616407221,2.976892192,3.266059902,3.56432927,2.941815952,3.109932057,1,0.7,0.9,0.8,1,0.85,0.3,0.1,0.2,0,0.15,0.7,0.9,0.8,0.95,0.85,0.3,0.1,0.2,0.05,0.15,1.048801025,2.563103131,1.683242467,3.289707254,2.072866779,0.726604123,-0.634441442,1.606464787,-1.514302106
SS,P,0.5,S,S,0.5,0.5,13,49,62,22,main,1,0,0,0,mismatch2,3.654864073,1.662020922,0.780081034,0.730634928,0.412486076,0.42989397,2.518509865,0.595241785,0.714338064,0.430192947,0.511700869,0.440702915,n,6.098474979,3.56287123,3.220636487,2.892139719,2.86370043,2.615409293,2.633361353,3.401143656,2.77469341,2.853903792,2.633663286,2.709016155,2.644145923,3.179182818,3.117131984,3.240492536,1,0.7,0.9,0.8,1,0.85,0.3,0.1,0.2,0,0.15,0.7,0.9,0.8,0.95,0.85,0.3,0.1,0.2,0.05,0.15,1.048801025,2.563103131,1.683242467,3.289707254,2.072866779,0.726604123,-0.634441442,1.606464787,-1.514302106
SS,P,0.5,S,S,0.5,0.5,17,65,82,22,main,1,0,0,0,mismatch2,2.819079161,0.759346008,0.428200006,0.378102064,0.59721899,0.413186789,1.481580973,0.410870075,0.826915026,0.413048983,0.595221043,0.5217309,n,3.454507828,3.450107271,2.880439714,2.631646669,2.577609048,2.776133609,2.616146427,3.170725392,2.613704511,2.917460884,2.616001557,2.774678277,2.717446559,2.906497775,3.092645251,3.217703427,1,0.7,0.9,0.8,1,0.85,0.3,0.1,0.2,0,0.15,0.7,0.9,0.8,0.95,0.85,0.3,0.1,0.2,0.05,0.15,1.048801025,2.563103131,1.683242467,3.289707254,2.072866779,0.726604123,-0.634441442,1.606464787,-1.514302106
SS,P,0.5,S,S,0.5,0.5,18,69,87,22,main,0,0,0,1,match,1.347851992,0.712697029,8.904923201,0.847671032,0.560999155,0.479588032,3.939024925,0.395260096,0.494786978,0.513860941,1.113330126,0.422976017,y,4.20264101,3.129642205,2.852904948,3.949630178,2.928227342,2.748962207,2.680868337,3.595388729,2.596882972,2.694418261,2.710845608,3.046623961,2.626315743,3.989120155,2.949412977,3.147338653,1,0.7,0.9,0.8,1,0.85,0.3,0.1,0.2,0,0.15,0.7,0.9,0.8,0.95,0.85,0.3,0.1,0.2,0.05,0.15,1.048801025,2.563103131,1.683242467,3.289707254,2.072866779,0.726604123,-0.634441442,1.606464787,-1.514302106
SS,P,0.5,S,S,0.5,0.5,2,5,7,22,main,0,0,0,1,match,1.615945101,4.758620024,0.528239012,0.81278801,0.661202908,1.132354021,0.527764082,0.595594883,1.112982988,0.463730097,0.429633141,0.440799952,y,3.046643972,3.208426602,3.677481028,2.722830472,2.909977288,2.820334755,3.053982227,2.72243983,2.774950958,3.046488526,2.666265283,2.633097775,2.644241539,3.127437529,3.232634777,3.336921395,1,0.7,0.9,0.8,1,0.85,0.3,0.1,0.2,0,0.15,0.7,0.9,0.8,0.95,0.85,0.3,0.1,0.2,0.05,0.15,1.048801025,2.563103131,1.683242467,3.289707254,2.072866779,0.726604123,-0.634441442,1.606464787,-1.514302106
SS,P,0.5,S,S,0.5,0.5,6,21,27,22,main,0,0,0,1,match,0.428480864,0.361536026,0.360712051,0.395531893,0.393039942,0.396765947,0.594775915,0.612797976,0.512518883,0.409248829,0.563441992,0.491051912,y,3.62667799,2.631931431,2.55815158,2.557160652,2.597181508,2.594436687,2.598534391,2.774353374,2.787317322,2.709709871,2.611987445,2.750849211,2.691127406,2.87866191,3.051274825,3.185985483,1,0.7,0.9,0.8,1,0.85,0.3,0.1,0.2,0,0.15,0.7,0.9,0.8,0.95,0.85,0.3,0.1,0.2,0.05,0.15,1.048801025,2.563103131,1.683242467,3.289707254,2.072866779,0.726604123,-0.634441442,1.606464787,-1.514302106
SS,P,0.5,S,S,0.5,0.5,14,53,67,22,main,0,0,0,1,match,1.180541039,0.528705835,0.460855007,2.068568945,1.007064104,0.51312089,0.879382849,0.561701775,0.546440125,0.497025013,1.029784918,1.008607864,y,1.243615866,3.072081089,2.723214103,2.66356431,3.31567,3.003057116,2.710219696,2.944177991,2.749505796,2.737542582,2.696378245,3.012746527,3.00372235,3.403021627,3.044595376,3.205520199,1,0.7,0.9,0.8,1,0.85,0.3,0.1,0.2,0,0.15,0.7,0.9,0.8,0.95,0.85,0.3,0.1,0.2,0.05,0.15,1.048801025,2.563103131,1.683242467,3.289707254,2.072866779,0.726604123,-0.634441442,1.606464787,-1.514302106
SS,P,0.5,S,S,0.5,0.5,9,33,42,22,main,1,0,0,0,mismatch2,3.622166872,1.628700972,0.89615798,0.528686047,0.396012068,0.681187153,0.695674896,0.578677177,0.996803045,0.998476982,0.547011137,0.506863117,n,4.371724129,3.558968454,3.211841356,2.952384576,2.723197849,2.597708421,2.833266449,2.842406332,2.762436354,2.998609356,2.999338057,2.737996169,2.70489069,3.153767326,3.197412956,3.410601322,1,0.7,0.9,0.8,1,0.85,0.3,0.1,0.2,0,0.15,0.7,0.9,0.8,0.95,0.85,0.3,0.1,0.2,0.05,0.15,1.048801025,2.563103131,1.683242467,3.289707254,2.072866779,0.726604123,-0.634441442,1.606464787,-1.514302106
SS,P,0.5,S,S,0.5,0.5,5,17,22,22,main,1,0,0,0,mismatch2,2.70165801,1.540347815,0.545668125,0.759329081,0.629807949,0.513828039,0.661868811,0.495553017,0.528179884,0.430331945,0.445864916,0.524564981,n,2.554610968,3.431630373,3.187618797,2.736928585,2.880430033,2.799208138,2.7108178,2.820771916,2.695090125,2.722781857,2.633803586,2.6492033,2.719799295,3.115609582,3.010186661,3.162583775,1,0.7,0.9,0.8,1,0.85,0.3,0.1,0.2,0,0.15,0.7,0.9,0.8,0.95,0.85,0.3,0.1,0.2,0.05,0.15,1.048801025,2.563103131,1.683242467,3.289707254,2.072866779,0.726604123,-0.634441442,1.606464787,-1.514302106
SS,P,0.5,S,S,0.5,0.5,12,45,57,23,main,0,1,0,0,mismatch1,0.578751087,0.428325176,0.278149843,0.210431099,0.161126137,0.530730009,0.17753315,0.160844803,1.530670166,0.178423166,0.145757914,0.139627934,n,4.979481936,2.76249182,2.631773602,2.444278819,2.323109923,2.207165995,2.724873645,2.249279459,2.206407033,3.184881618,2.251451241,2.163632144,2.144972312,2.688936523,3.228275845,3.271827239,1,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,16,61,77,23,main,0,1,0,0,mismatch1,0.639946938,0.278289795,0.227882147,1.062743187,0.1601789,0.162411213,0.177357912,0.194633007,0.17909503,0.179475069,0.177393913,0.1728158,n,3.577484131,2.806143965,2.444497281,2.357710303,3.026428329,2.204605307,2.21061601,2.248850567,2.289216492,2.253083534,2.254004129,2.248938714,2.237583446,3.110800186,2.57255568,2.74288461,1,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,5,17,22,23,main,1,0,0,0,mismatch2,0.32791996,0.324973106,0.343641996,0.446943045,0.429411888,0.363328934,0.512181044,0.695736885,0.461686134,0.446698189,0.512768984,0.540650129,n,3.78290391,2.515767852,2.511847421,2.536106233,2.650252183,2.632874063,2.560299985,2.709423501,2.842445028,2.664346831,2.650014192,2.709921748,2.732916311,2.897948593,3.063492115,3.205237181,1,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,8,29,37,23,main,0,1,0,0,mismatch1,0.378186941,0.444774866,0.32792902,0.427955866,0.495297909,0.362649918,0.311491013,0.361413002,0.513051033,0.446983099,0.446352005,0.523986101,n,5.443647146,2.577706528,2.648140238,2.515779851,2.631398984,2.694866495,2.559487584,2.493445521,2.558003772,2.710160566,2.650291102,2.64967749,2.719319767,2.878455662,2.941741952,3.121049793,1,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,4,13,17,23,main,0,1,0,0,mismatch2,0.361795902,0.37796998,0.378442049,0.29621315,0.411673069,0.647628069,0.344588041,0.361283064,0.261391878,0.379863977,0.360404015,0.239878893,y,2.339798927,2.558463643,2.577457308,2.577999385,2.471604335,2.614552457,2.811325663,2.537300201,2.557847603,2.417292089,2.579628111,2.55678962,2.379992036,2.829081871,2.794261389,3.001101241,0,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,1,1,2,23,main,1,0,0,0,match,0.394318104,0.190789938,0.194826126,0.346421003,0.278914928,0.229504108,0.177238941,0.177534103,0.41229105,0.363706112,0.177428007,0.173418999,y,2.135176897,2.595846717,2.280555467,2.289647195,2.539604215,2.445471759,2.360790464,2.248559146,2.24928179,2.615203907,2.560750599,2.249022174,2.239096675,2.733395606,2.770723289,2.979334938,1,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,17,65,82,23,main,1,0,0,0,mismatch2,0.361420155,0.308030844,0.194826126,0.244853973,0.195469856,0.363034964,0.21091795,0.194532871,0.195768833,0.312833071,0.192403078,0.173073053,y,1.770191193,2.558012368,2.488594206,2.289647195,2.388907155,2.291079793,2.559948454,2.324113542,2.288992996,2.291743552,2.495312658,2.284212015,2.238229455,2.643136809,2.591400447,2.847038577,0,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,9,33,42,23,main,1,0,0,0,mismatch2,0.29460597,0.307034016,0.261587858,0.259921074,0.211907148,0.279702187,0.712315083,0.310884953,0.244700909,0.196262121,0.563313007,0.524204016,y,1.616472006,2.469241543,2.487186493,2.417617582,2.414841493,2.326145606,2.446695862,2.85267214,2.492599702,2.388635583,2.292836488,2.750749779,2.719500344,2.717261751,2.744751186,2.876130039,0,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,20,77,97,23,main,0,1,0,0,mismatch1,0.244989872,0.344343901,0.227766037,0.191947937,0.211112022,0.362805843,0.194306135,0.228085041,0.729300976,0.681066036,0.359333038,0.625379086,y,2.966908216,2.389148131,2.536992395,2.357488965,2.283183449,2.324512965,2.559674273,2.288486513,2.358096803,2.862906795,2.833189223,2.555497149,2.796143353,2.622953429,2.98108708,3.214433737,0,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,13,49,62,23,main,1,0,0,0,mismatch2,0.812966108,0.392175913,0.829574108,0.327648878,0.479892969,0.296412945,0.411062002,0.311551809,0.663636923,0.296447039,0.277851105,0.356467009,y,3.386973143,2.910072441,2.593480916,2.918855189,2.515408685,2.681144387,2.471897166,2.613907333,2.493530277,2.821930541,2.471947117,2.443812128,2.552019342,3.063417051,2.989088675,3.104362736,0,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,2,5,7,24,main,0,0,0,1,match,0.428456068,0.411812782,0.411903858,0.411448956,0.594384909,0.513602018,1.19678092,0.511857986,1.046247005,0.53111887,0.462960958,0.457575083,n,4.902821064,2.631906298,2.614699822,2.61479586,2.614315965,2.774067774,2.710626721,3.078014657,2.709149484,3.019634228,2.725191732,2.665544368,2.660462367,2.915585974,3.192596719,3.319984977,0,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,20,77,97,24,main,0,1,0,0,mismatch1,0.445142031,0.428288937,0.41159296,0.463401079,0.712101936,0.496833086,0.428580046,1.74920392,0.747560978,0.580447197,2.066524982,0.80793786,n,5.676815987,2.648498603,2.631736856,2.614467938,2.665957041,2.852542166,2.696210509,2.632031947,3.242840442,2.873646624,2.763762718,3.31524066,2.90737796,2.942005094,3.39737765,3.488157431,1,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,6,21,27,24,main,0,0,0,1,match,0.472795963,0.377903938,0.394917965,0.395344019,0.476857901,0.380126953,0.444051027,0.879798889,0.480091095,0.546947002,1.366272926,0.64111805,n,2.826658964,2.67467376,2.577381418,2.59650689,2.596975173,2.678388983,2.579928664,2.647432879,2.944383409,2.681323651,2.737945246,3.135537462,2.806938004,2.89777109,3.133503775,3.280313567,0,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,18,69,87,24,main,0,0,0,1,match,0.378094912,0.411804914,0.444784164,0.463481903,0.626861095,0.497093916,0.477844,0.579180956,0.461552858,0.780699015,0.511864185,0.523730993,y,15.15106988,2.577600833,2.614691525,2.648149316,2.666032781,2.797171317,2.696438448,2.679286137,2.762814273,2.664221445,2.892483631,2.709154743,2.719108275,2.958213089,3.017339665,3.26041316,1,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,10,37,47,24,main,0,0,0,1,match,0.428027868,0.345053196,0.294768095,0.446193933,1.647559881,0.647104979,0.84559679,0.712803125,2.753616095,1.082252979,0.68008399,0.523818016,n,1.275852919,2.631472046,2.537886054,2.469480475,2.649523661,3.216841208,2.810974741,2.927163326,2.852969595,3.439903391,3.03432879,2.832562551,2.719180431,2.869795952,3.539881084,3.65788464,0,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,16,61,77,24,main,0,1,0,0,mismatch1,0.427886009,0.411541939,0.394649029,0.394784927,0.478447914,0.429673195,0.461781025,1.397825956,0.59692502,0.546858072,0.52857995,0.741200924,n,5.126407862,2.631328086,2.614414099,2.596211039,2.596360563,2.679834665,2.633138261,2.664436083,3.145453101,2.775919783,2.737874627,2.723110686,2.869935952,2.897315803,3.299888686,3.405108748,1,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,14,53,67,24,main,0,0,0,1,match,0.392767906,0.344968081,0.378174067,1.33239007,0.677587032,0.480364084,0.577669859,0.562504053,2.302152157,0.479978085,0.545296192,0.540924072,y,2.733707905,2.594135993,2.537778913,2.577691744,3.124631387,2.830965086,2.681570528,2.761679708,2.750125656,3.362134024,2.681221409,2.736632465,2.733136309,3.233139363,3.457072509,3.524348639,1,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,8,29,37,24,main,0,1,0,0,mismatch1,0.411757946,0.360908031,0.375492096,0.379168034,0.361153841,0.380529165,0.361209154,0.407283783,0.797341824,0.714007139,0.580610037,0.490327835,n,1.432394028,2.614641989,2.557396546,2.5746008,2.578831717,2.557692238,2.580387948,2.557758748,2.609897118,2.901644545,2.853702554,2.763884539,2.690486548,2.877751406,3.080852091,3.282991852,1,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,4,13,17,24,main,0,1,0,0,mismatch2,0.411244154,0.394353867,0.37847805,0.345782995,0.394980907,0.380011082,0.461280107,0.662146091,0.963366032,0.446543932,0.47994113,1.376461983,n,2.909821033,2.614099737,2.595886104,2.578040697,2.538803632,2.596576103,2.579796262,2.663964726,2.82095382,2.983791329,2.649864192,2.68118797,3.138764221,2.859895127,3.210990213,3.3164015,1,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,12,45,57,24,main,0,1,0,0,mismatch1,0.444744825,0.896340132,0.494807005,1.147487879,0.996514082,0.430184841,0.477607012,0.528851032,0.494641066,0.597023964,1.299014807,0.457212925,n,1.851391077,2.648110903,2.952472842,2.694435839,3.059748107,2.99848344,2.633655103,2.679070694,2.723333356,2.694290169,2.775991764,3.113614101,2.660118499,3.21545114,3.010084494,3.20965334,1,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,12,45,57,25,main,0,1,0,0,mismatch1,0.628622055,0.645392179,0.37790513,0.411727905,0.395160913,1.065291166,0.695549965,0.679071903,0.611922026,0.429636955,1.984587193,0.722753048,n,3.443714857,2.798389614,2.809823698,2.577382787,2.614610302,2.59677398,3.027468326,2.842328333,2.831915762,2.786696086,2.63310163,3.297670184,2.858989932,2.897425309,3.1109242,3.235687714,1,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,8,29,37,25,main,0,1,0,0,mismatch1,0.495074987,0.37767601,0.495780945,0.429965973,0.478559017,0.497001886,0.461903095,0.395063877,0.497008085,0.64735198,0.413045168,0.457545042,n,3.125120878,2.694670985,2.577119399,2.695289831,2.633434087,2.679935504,2.696358037,2.664550872,2.596667321,2.696363454,2.811140481,2.615997546,2.660433854,2.966492275,2.95039989,3.187358237,1,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,16,61,77,25,main,0,1,0,0,mismatch1,0.39506793,0.980004787,0.378160954,0.84623313,0.361608982,0.36331892,0.377924919,0.462231159,0.412650108,1.700835943,0.378450871,0.490954876,n,3.502586126,2.596671777,2.991228197,2.577676685,2.927490024,2.558239209,2.560288015,2.577405529,2.664859218,2.615581963,3.230662425,2.578009509,2.691041578,3.087921223,2.941949117,3.41089818,1,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
SS,P,0.5,S,S,0.5,0.5,18,69,87,25,main,0,0,0,1,match,0.411752224,0.445276976,0.411540985,0.329154968,0.326524019,0.363373995,0.377970934,1.080688953,0.628629923,0.396698952,0.36156106,0.390233994,y,2.984456062,2.614635954,2.64863024,2.614413093,2.517400414,2.513915133,2.560353844,2.577458404,3.033700712,2.79839505,2.598461053,2.558181651,2.591325099,2.869639972,3.232823089,3.323462043,1,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,0.7,0.4,0.7,0.5,0.575,0.3,0.6,0.3,0.5,0.425,1.048801025,-0.506694206,1.048801025,0,0.378236853,0.506694206,0,-1.048801025,1.555495232
